Detuning_Normalizado,Probabilidade_P2
-1.836306400839454511e+01,5.419594478357749262e-04
-1.832109129066106945e+01,5.428150443240008357e-04
-1.827911857292759734e+01,5.433058518141711769e-04
-1.823714585519412523e+01,5.434229251420818682e-04
-1.819517313746065312e+01,5.431575622287801918e-04
-1.815320041972717746e+01,5.425032953731749813e-04
-1.811122770199370180e+01,5.414577879992965278e-04
-1.806925498426022969e+01,5.400239433050556389e-04
-1.802728226652675758e+01,5.382096838154058803e-04
-1.798530954879328547e+01,5.360262284480210191e-04
-1.794333683105980981e+01,5.334851793078683501e-04
-1.790136411332633770e+01,5.305951834339207472e-04
-1.785939139559286559e+01,5.273591965295348644e-04
-1.781741867785938993e+01,5.237733324319205882e-04
-1.777544596012591782e+01,5.198279087033514387e-04
-1.773347324239244571e+01,5.155106769861400552e-04
-1.769150052465897360e+01,5.108115300920323476e-04
-1.764952780692549794e+01,5.057274236219428407e-04
-1.760755508919202583e+01,5.002660332497955737e-04
-1.756558237145855372e+01,4.944468959251862011e-04
-1.752360965372508161e+01,4.882994286592618220e-04
-1.748163693599160595e+01,4.818581199830116921e-04
-1.743966421825813029e+01,4.751560867944498983e-04
-1.739769150052465818e+01,4.682187998292992089e-04
-1.735571878279118607e+01,4.610598858934741840e-04
-1.731374606505771396e+01,4.536804359069121083e-04
-1.727177334732423830e+01,4.460722839240199226e-04
-1.722980062959076619e+01,4.382245340013297247e-04
-1.718782791185729408e+01,4.301315525083237523e-04
-1.714585519412381842e+01,4.218000555770318074e-04
-1.710388247639034631e+01,4.132530275781391899e-04
-1.706190975865687420e+01,4.045290298075351725e-04
-1.701993704092340209e+01,3.956767987691007463e-04
-1.697796432318992643e+01,3.867465117676759665e-04
-1.693599160545645077e+01,3.777802610754350116e-04
-1.689401888772297866e+01,3.688047354714402886e-04
-1.685204616998950655e+01,3.598286571881814493e-04
-1.681007345225603444e+01,3.508462285588573142e-04
-1.676810073452255878e+01,3.418460398958000760e-04
-1.672612801678908667e+01,3.328230988536944306e-04
-1.668415529905561456e+01,3.237904224124624458e-04
-1.664218258132213890e+01,3.147864156943458122e-04
-1.660020986358866679e+01,3.058752034816376213e-04
-1.655823714585519468e+01,2.971389925810357692e-04
-1.651626442812172257e+01,2.886639237792152160e-04
-1.647429171038824691e+01,2.805230329093874250e-04
-1.643231899265477480e+01,2.727612024601440270e-04
-1.639034627492130269e+01,2.653868853355740003e-04
-1.634837355718783058e+01,2.583738313157526198e-04
-1.630640083945435492e+01,2.516733843883258034e-04
-1.626442812172087926e+01,2.452348456494116515e-04
-1.622245540398740715e+01,2.390287901170516085e-04
-1.618048268625393504e+01,2.330668945909949313e-04
-1.613850996852046293e+01,2.274122701282904472e-04
-1.609653725078698727e+01,2.221765061842983157e-04
