Detuning_Normalizado,Probabilidade_P2
-6.839546191247973361e+00,1.445518336393921896e-02
-6.807131280388977856e+00,1.665459822203906731e-02
-6.774716369529985016e+00,1.715349488273622616e-02
-6.742301458670989511e+00,1.593629343991345010e-02
-6.709886547811994006e+00,1.335701312653221270e-02
-6.677471636952998502e+00,1.001338959781116617e-02
-6.645056726094002997e+00,6.581761215625360657e-03
-6.612641815235007492e+00,3.655353286127536669e-03
-6.580226904376011987e+00,1.623329542692938292e-03
-6.547811993517018259e+00,6.142393001809688799e-04
-6.515397082658023642e+00,5.093162899300860162e-04
-6.482982171799028137e+00,1.013329819898835336e-03
-6.450567260940032632e+00,1.757746300693886375e-03
-6.418152350081037127e+00,2.405698316825192768e-03
-6.385737439222041623e+00,2.731386313216950350e-03
-6.353322528363046118e+00,2.656544802835648054e-03
-6.320907617504052389e+00,2.240280617448898309e-03
-6.288492706645056884e+00,1.631958589219148709e-03
-6.256077795786061380e+00,1.006222713718944381e-03
-6.223662884927066763e+00,5.023458650227929402e-04
-6.191247974068071258e+00,1.864269076035731418e-04
-6.158833063209075753e+00,4.596929706723556336e-05
-6.126418152350082025e+00,1.501693501243888304e-05
-6.094003241491086520e+00,1.782847417354778370e-05
-6.061588330632091015e+00,1.315494299915160265e-05
-6.029173419773095510e+00,2.134185069846012550e-05
-5.996758508914100005e+00,1.226565672808716499e-04
-5.964343598055104501e+00,4.255499147899418234e-04
-5.931928687196108996e+00,1.014784349702410170e-03
-5.899513776337116155e+00,1.897887317423448648e-03
-5.867098865478120651e+00,2.971268409079956974e-03
-5.834683954619125146e+00,4.023200000441795252e-03
-5.802269043760129641e+00,4.780405256727814078e-03
-5.769854132901134136e+00,4.990928094231862275e-03
-5.737439222042138631e+00,4.522326312166628608e-03
-5.705024311183143126e+00,3.445341527025625600e-03
-5.672609400324149398e+00,2.072389133292423542e-03
-5.640194489465154781e+00,9.287739038798913235e-04
-5.607779578606159276e+00,6.511626733674729436e-04
-5.575364667747163772e+00,1.828733018131507935e-03
-5.542949756888168267e+00,4.822088684184119498e-03
-5.510534846029172762e+00,9.607691918691426552e-03
-5.478119935170177257e+00,1.569666625811290059e-02
-5.445705024311183529e+00,2.216446508528670950e-02
-5.413290113452188024e+00,2.780362343129562722e-02
-5.380875202593192519e+00,3.138057074737164720e-02
-5.348460291734197902e+00,3.194671204731337755e-02
-5.316045380875202397e+00,2.913190006219840145e-02
-5.283630470016206893e+00,2.334195726561083539e-02
-5.251215559157213164e+00,1.579477498926567386e-02
-5.218800648298217659e+00,8.360893092232679277e-03
-5.186385737439222154e+00,3.218702668713945697e-03
-5.153970826580226650e+00,2.381958639109607243e-03
-5.121555915721231145e+00,7.196653904058148560e-03
-5.089141004862235640e+00,1.792474432607318174e-02
-5.056726094003240135e+00,3.352645776626704543e-02
-5.024311183144247295e+00,5.171933829650883496e-02
-4.991896272285251790e+00,6.933574769455339015e-02
-4.959481361426256285e+00,8.293231863436502371e-02
-4.927066450567260780e+00,8.953987774891594698e-02
-4.894651539708265275e+00,8.739645711773136316e-02
-4.862236628849269771e+00,7.649207822108369803e-02
-4.829821717990274266e+00,5.877862576851032583e-02
